project_name,provider,model_name,prompt_template,run_id,metric_name,metric_value,metric_category,status,formula_version,notes
jpetstore,deepseek,deepseek-chat,few_shot,run_1,requirement_service_semantic_alignment,0.016348,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
jpetstore,deepseek,deepseek-chat,few_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
jpetstore,deepseek,deepseek-chat,few_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
jpetstore,deepseek,deepseek-chat,few_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
jpetstore,deepseek,deepseek-chat,few_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
jpetstore,deepseek,deepseek-chat,few_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
jpetstore,deepseek,deepseek-chat,few_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,number_of_microservices,5.0,basic,calculated,v1,
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,number_of_communications,11.0,basic,calculated,v1,
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,communication_density,0.55,coupling,calculated,v1,
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,average_outgoing_communications,2.2,coupling,calculated,v1,
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,average_responsibility_length,14.4,basic,calculated,v1,
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,declared_inter_service_coupling,0.55,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,responsibility_domain_similarity,0.088186,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,non_extreme_distribution_ned,1.0,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,requirement_service_semantic_alignment,0.025216,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
jpetstore,deepseek,deepseek-chat,zero_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,number_of_microservices,4.0,basic,calculated,v1,
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,number_of_communications,10.0,basic,calculated,v1,
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,communication_density,0.833333,coupling,calculated,v1,
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,average_outgoing_communications,2.5,coupling,calculated,v1,
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,average_responsibility_length,22.5,basic,calculated,v1,
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,declared_inter_service_coupling,0.833333,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,responsibility_domain_similarity,0.083464,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,non_extreme_distribution_ned,0.25,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,requirement_service_semantic_alignment,0.034952,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
jpetstore,openai,gpt-5.5-2026-04-23,few_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,number_of_microservices,3.0,basic,calculated,v1,
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,number_of_communications,6.0,basic,calculated,v1,
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,communication_density,1.0,coupling,calculated,v1,
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,average_outgoing_communications,2.0,coupling,calculated,v1,
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,average_responsibility_length,34.666667,basic,calculated,v1,
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,declared_inter_service_coupling,1.0,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,responsibility_domain_similarity,0.071218,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,non_extreme_distribution_ned,0.0,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,requirement_service_semantic_alignment,0.028307,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
jpetstore,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
pet-clinic,anthropic,claude-opus-4-8,few_shot,run_1,number_of_microservices,4.0,basic,calculated,v1,
pet-clinic,anthropic,claude-opus-4-8,few_shot,run_1,number_of_communications,10.0,basic,calculated,v1,
